frame,time_s,depth,preferred_depth,character_id,local_x,local_y,stage_x,stage_y,scale_x,scale_y,alpha,red_mult,red_add,ratio
59,2.416667,3,1,2590,0.0,0.0,21.0,366.0,1.0,1.0,1,1,0,
60,2.458333,1,1,2589,-58.6,-1.55,-37.6,364.45,1.0,1.0,1,1,0,
60,2.458333,3,1,2590,0.0,0.0,21.0,366.0,1.0,1.0,1,1,0,
61,2.5,1,1,2589,-58.25,-1.55,-37.25,364.45,1.0,1.0,1,1,0,
61,2.5,3,1,2590,0.0,0.0,21.0,366.0,1.0,1.0,1,1,0,
62,2.541667,1,1,2589,-57.9,-1.55,-36.9,364.45,1.0,1.0,1,1,0,
62,2.541667,3,1,2590,0.0,0.0,21.0,366.0,1.0,1.0,1,1,0,
63,2.583333,1,1,2589,-57.5,-1.55,-36.5,364.45,1.0,1.0,1,1,0,
63,2.583333,3,1,2590,0.0,0.0,21.0,366.0,1.0,1.0,1,1,0,
64,2.625,1,1,2589,-57.15,-1.5,-36.15,364.5,1.0,1.0,1,1,0,
64,2.625,3,1,2590,0.0,0.0,21.0,366.0,1.0,1.0,1,1,0,
65,2.666667,1,1,2589,-56.8,-1.5,-35.8,364.5,1.0,1.0,1,1,0,
65,2.666667,3,1,2590,0.0,0.0,21.0,366.0,1.0,1.0,1,1,0,
66,2.708333,1,1,2589,-56.45,-1.5,-35.45,364.5,1.0,1.0,1,1,0,
66,2.708333,3,1,2590,0.0,0.0,21.0,366.0,1.0,1.0,1,1,0,
67,2.75,1,1,2589,-56.1,-1.5,-35.1,364.5,1.0,1.0,1,1,0,
67,2.75,3,1,2590,0.0,0.0,21.0,366.0,1.0,1.0,1,1,0,
68,2.791667,1,1,2589,-55.7,-1.5,-34.7,364.5,1.0,1.0,1,1,0,
68,2.791667,3,1,2590,0.0,0.0,21.0,366.0,1.0,1.0,1,1,0,
69,2.833333,1,1,2589,-55.35,-1.5,-34.35,364.5,1.0,1.0,1,1,0,
69,2.833333,3,1,2590,0.0,0.0,21.0,366.0,1.0,1.0,1,1,0,
70,2.875,1,1,2589,-55.0,-1.5,-34.0,364.5,1.0,1.0,1,1,0,
70,2.875,3,1,2590,0.0,0.0,21.0,366.0,1.0,1.0,1,1,0,
71,2.916667,1,1,2589,-54.65,-1.45,-33.65,364.55,1.0,1.0,1,1,0,
71,2.916667,3,1,2590,0.0,0.0,21.0,366.0,1.0,1.0,1,1,0,
72,2.958333,1,1,2589,-54.3,-1.45,-33.3,364.55,1.0,1.0,1,1,0,
72,2.958333,3,1,2590,0.0,0.0,21.0,366.0,1.0,1.0,1,1,0,
73,3.0,1,1,2589,-53.95,-1.45,-32.95,364.55,1.0,1.0,1,1,0,
73,3.0,3,1,2590,0.0,0.0,21.0,366.0,1.0,1.0,1,1,0,
74,3.041667,1,1,2589,-53.55,-1.45,-32.55,364.55,1.0,1.0,1,1,0,
74,3.041667,3,1,2590,0.0,0.0,21.0,366.0,1.0,1.0,1,1,0,
75,3.083333,1,1,2589,-53.2,-1.45,-32.2,364.55,1.0,1.0,1,1,0,
75,3.083333,3,1,2590,0.0,0.0,21.0,366.0,1.0,1.0,1,1,0,
76,3.125,1,1,2589,-52.85,-1.45,-31.85,364.55,1.0,1.0,1,1,0,
76,3.125,3,1,2590,0.0,0.0,21.0,366.0,1.0,1.0,1,1,0,
77,3.166667,1,1,2589,-52.5,-1.45,-31.5,364.55,1.0,1.0,1,1,0,
77,3.166667,3,1,2590,0.0,0.0,21.0,366.0,1.0,1.0,1,1,0,
78,3.208333,1,1,2589,-52.15,-1.4,-31.15,364.6,1.0,1.0,1,1,0,
78,3.208333,3,1,2590,0.0,0.0,21.0,366.0,1.0,1.0,1,1,0,
79,3.25,1,1,2589,-51.8,-1.4,-30.8,364.6,1.0,1.0,1,1,0,
79,3.25,3,1,2590,0.0,0.0,21.0,366.0,1.0,1.0,1,1,0,
80,3.291667,1,1,2589,-51.4,-1.4,-30.4,364.6,1.0,1.0,1,1,0,
80,3.291667,3,1,2590,0.0,0.0,21.0,366.0,1.0,1.0,1,1,0,
81,3.333333,1,1,2589,-51.05,-1.4,-30.05,364.6,1.0,1.0,1,1,0,
81,3.333333,3,1,2590,0.0,0.0,21.0,366.0,1.0,1.0,1,1,0,
82,3.375,1,1,2589,-50.7,-1.4,-29.7,364.6,1.0,1.0,1,1,0,
82,3.375,3,1,2590,0.0,0.0,21.0,366.0,1.0,1.0,1,1,0,
83,3.416667,1,1,2589,-50.35,-1.4,-29.35,364.6,1.0,1.0,1,1,0,
83,3.416667,3,1,2590,0.0,0.0,21.0,366.0,1.0,1.0,1,1,0,
84,3.458333,1,1,2589,-50.0,-1.35,-29.0,364.65,1.0,1.0,1,1,0,
84,3.458333,3,1,2590,0.0,0.0,21.0,366.0,1.0,1.0,1,1,0,
85,3.5,1,1,2589,-49.65,-1.35,-28.65,364.65,1.0,1.0,1,1,0,
85,3.5,3,1,2590,0.0,0.0,21.0,366.0,1.0,1.0,1,1,0,
86,3.541667,1,1,2589,-49.25,-1.35,-28.25,364.65,1.0,1.0,1,1,0,
86,3.541667,3,1,2590,0.0,0.0,21.0,366.0,1.0,1.0,1,1,0,
87,3.583333,1,1,2589,-48.9,-1.35,-27.9,364.65,1.0,1.0,1,1,0,
87,3.583333,3,1,2590,0.0,0.0,21.0,366.0,1.0,1.0,1,1,0,
88,3.625,1,1,2589,-48.55,-1.35,-27.55,364.65,1.0,1.0,1,1,0,
88,3.625,3,1,2590,0.0,0.0,21.0,366.0,1.0,1.0,1,1,0,
89,3.666667,1,1,2589,-48.2,-1.35,-27.2,364.65,1.0,1.0,1,1,0,
89,3.666667,3,1,2590,0.0,0.0,21.0,366.0,1.0,1.0,1,1,0,
90,3.708333,1,1,2589,-47.85,-1.35,-26.85,364.65,1.0,1.0,1,1,0,
90,3.708333,3,1,2590,0.0,0.0,21.0,366.0,1.0,1.0,1,1,0,
91,3.75,1,1,2589,-47.5,-1.3,-26.5,364.7,1.0,1.0,1,1,0,
91,3.75,3,1,2590,0.0,0.0,21.0,366.0,1.0,1.0,1,1,0,
92,3.791667,1,1,2589,-47.1,-1.3,-26.1,364.7,1.0,1.0,1,1,0,
92,3.791667,3,1,2590,0.0,0.0,21.0,366.0,1.0,1.0,1,1,0,
93,3.833333,1,1,2589,-46.75,-1.3,-25.75,364.7,1.0,1.0,1,1,0,
93,3.833333,3,1,2590,0.0,0.0,21.0,366.0,1.0,1.0,1,1,0,
94,3.875,1,1,2589,-46.4,-1.3,-25.4,364.7,1.0,1.0,1,1,0,
94,3.875,3,1,2590,0.0,0.0,21.0,366.0,1.0,1.0,1,1,0,
95,3.916667,1,1,2589,-46.05,-1.3,-25.05,364.7,1.0,1.0,1,1,0,
95,3.916667,3,1,2590,0.0,0.0,21.0,366.0,1.0,1.0,1,1,0,
96,3.958333,1,1,2589,-45.7,-1.3,-24.7,364.7,1.0,1.0,1,1,0,
96,3.958333,3,1,2590,0.0,0.0,21.0,366.0,1.0,1.0,1,1,0,
97,4.0,1,1,2589,-45.35,-1.25,-24.35,364.75,1.0,1.0,1,1,0,
97,4.0,3,1,2590,0.0,0.0,21.0,366.0,1.0,1.0,1,1,0,
98,4.041667,1,1,2589,-44.95,-1.25,-23.95,364.75,1.0,1.0,1,1,0,
98,4.041667,3,1,2590,0.0,0.0,21.0,366.0,1.0,1.0,1,1,0,
99,4.083333,1,1,2589,-44.6,-1.25,-23.6,364.75,1.0,1.0,1,1,0,
99,4.083333,3,1,2590,0.0,0.0,21.0,366.0,1.0,1.0,1,1,0,
100,4.125,1,1,2589,-44.25,-1.25,-23.25,364.75,1.0,1.0,1,1,0,
100,4.125,3,1,2590,0.0,0.0,21.0,366.0,1.0,1.0,1,1,0,
