frame,time_s,depth,preferred_depth,character_id,local_x,local_y,stage_x,stage_y,scale_x,scale_y,alpha,red_mult,red_add,ratio
49,2.0,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
50,2.041667,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
51,2.083333,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
52,2.125,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
53,2.166667,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
54,2.208333,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
55,2.25,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
56,2.291667,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
57,2.333333,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
58,2.375,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
59,2.416667,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
60,2.458333,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
61,2.5,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
62,2.541667,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
63,2.583333,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
64,2.625,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
65,2.666667,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
66,2.708333,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
67,2.75,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
68,2.791667,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
69,2.833333,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
70,2.875,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
71,2.916667,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
72,2.958333,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
73,3.0,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
74,3.041667,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
75,3.083333,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
76,3.125,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
77,3.166667,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
78,3.208333,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
79,3.25,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
80,3.291667,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
81,3.333333,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
82,3.375,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
83,3.416667,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
84,3.458333,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
85,3.5,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
86,3.541667,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
87,3.583333,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
88,3.625,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
89,3.666667,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
90,3.708333,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
91,3.75,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
92,3.791667,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
93,3.833333,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
94,3.875,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
95,3.916667,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
96,3.958333,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
97,4.0,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
98,4.041667,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
99,4.083333,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
100,4.125,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
101,4.166667,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
102,4.208333,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
103,4.25,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
104,4.291667,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
105,4.333333,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
106,4.375,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
107,4.416667,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
108,4.458333,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
109,4.5,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
110,4.541667,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
111,4.583333,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
112,4.625,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
113,4.666667,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
114,4.708333,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
115,4.75,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
116,4.791667,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
117,4.833333,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
118,4.875,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
119,4.916667,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
120,4.958333,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
121,5.0,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
122,5.041667,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
123,5.083333,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
124,5.125,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
125,5.166667,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
126,5.208333,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
127,5.25,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
128,5.291667,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
129,5.333333,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
130,5.375,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
131,5.416667,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
132,5.458333,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
133,5.5,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
134,5.541667,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
135,5.583333,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
136,5.625,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
137,5.666667,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
138,5.708333,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
139,5.75,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
140,5.791667,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
141,5.833333,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
142,5.875,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
143,5.916667,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
144,5.958333,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
145,6.0,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
146,6.041667,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
147,6.083333,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
148,6.125,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
149,6.166667,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
150,6.208333,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
151,6.25,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
152,6.291667,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,0,
153,6.333333,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,0.921875,1.0,0,
154,6.375,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,0.847656,1.0,0,
155,6.416667,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,0.769531,1.0,0,
156,6.458333,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,0.691406,1.0,0,
157,6.5,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,0.617188,1.0,0,
158,6.541667,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,0.539062,1.0,0,
159,6.583333,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,0.460938,1.0,0,
160,6.625,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,0.382812,1.0,0,
161,6.666667,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,0.308594,1.0,0,
162,6.708333,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,0.230469,1.0,0,
163,6.75,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,0.152344,1.0,0,
164,6.791667,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,0.078125,1.0,0,
165,6.833333,1,,2534,0.0,0.0,11.0,4.0,1.0,1.0,0.0,1.0,0,
166,6.875,,,,,,,,,,,,,
167,6.916667,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,0.0,1.0,0,166
168,6.958333,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,0.125,1.0,0,166
169,7.0,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,0.25,1.0,0,166
170,7.041667,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,0.375,1.0,0,166
171,7.083333,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,0.5,1.0,0,166
172,7.125,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,0.625,1.0,0,166
173,7.166667,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,0.75,1.0,0,166
174,7.208333,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,0.875,1.0,0,166
175,7.25,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,1.0,1.0,0,166
176,7.291667,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,1.0,1.0,0,166
177,7.333333,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,1.0,1.0,0,166
178,7.375,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,1.0,1.0,0,166
179,7.416667,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,1.0,1.0,0,166
180,7.458333,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,1.0,1.0,0,166
181,7.5,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,1.0,1.0,0,166
182,7.541667,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,1.0,1.0,0,166
183,7.583333,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,1.0,1.0,0,166
184,7.625,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,1.0,1.0,0,166
185,7.666667,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,1.0,1.0,0,166
186,7.708333,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,1.0,1.0,0,166
187,7.75,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,1.0,1.0,0,166
188,7.791667,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,1.0,1.0,0,166
189,7.833333,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,1.0,1.0,0,166
190,7.875,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,1.0,1.0,0,166
191,7.916667,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,1.0,1.0,0,166
192,7.958333,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,1.0,1.0,0,166
193,8.0,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,1.0,1.0,0,166
194,8.041667,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,1.0,1.0,0,166
195,8.083333,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,1.0,1.0,0,166
196,8.125,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,1.0,1.0,0,166
197,8.166667,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,1.0,1.0,0,166
198,8.208333,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,1.0,1.0,0,166
199,8.25,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,1.0,1.0,0,166
200,8.291667,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,1.0,1.0,0,166
201,8.333333,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,1.0,1.0,0,166
202,8.375,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,1.0,1.0,0,166
203,8.416667,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,1.0,1.0,0,166
204,8.458333,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,1.0,1.0,0,166
205,8.5,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,1.0,1.0,0,166
206,8.541667,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,1.0,1.0,0,166
207,8.583333,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,1.0,1.0,0,166
208,8.625,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,1.0,1.0,0,166
209,8.666667,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,1.0,1.0,0,166
210,8.708333,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,1.0,1.0,0,166
211,8.75,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,1.0,1.0,0,166
212,8.791667,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,1.0,1.0,0,166
213,8.833333,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,1.0,1.0,0,166
214,8.875,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,1.0,1.0,0,166
215,8.916667,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,1.0,1.0,0,166
216,8.958333,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,1.0,1.0,0,166
217,9.0,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,1.0,1.0,0,166
218,9.041667,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,1.0,1.0,0,166
219,9.083333,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,1.0,1.0,0,166
220,9.125,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,1.0,1.0,0,166
221,9.166667,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,1.0,1.0,0,166
222,9.208333,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,1.0,1.0,0,166
223,9.25,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,1.0,1.0,0,166
224,9.291667,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,1.0,1.0,0,166
225,9.333333,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,1.0,1.0,0,166
226,9.375,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,1.0,1.0,0,166
227,9.416667,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,1.0,1.0,0,166
228,9.458333,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,1.0,1.0,0,166
229,9.5,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,1.0,1.0,0,166
230,9.541667,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,1.0,1.0,0,166
231,9.583333,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,1.0,1.0,0,166
232,9.625,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,1.0,1.0,0,166
233,9.666667,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,1.0,1.0,0,166
234,9.708333,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,1.0,1.0,0,166
235,9.75,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,1.0,1.0,0,166
236,9.791667,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,0.875,1.0,0,166
237,9.833333,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,0.75,1.0,0,166
238,9.875,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,0.625,1.0,0,166
239,9.916667,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,0.5,1.0,0,166
240,9.958333,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,0.375,1.0,0,166
241,10.0,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,0.25,1.0,0,166
242,10.041667,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,0.125,1.0,0,166
243,10.083333,1,,2539,0.0,27.0,11.0,31.0,1.0,1.0,0.0,1.0,0,166
244,10.125,,,,,,,,,,,,,
245,10.166667,,,,,,,,,,,,,
246,10.208333,1,,2544,-13.0,-6.0,-2.0,-2.0,1.0,1.0,1,1,0,245
247,10.25,,,,,,,,,,,,,
248,10.291667,,,,,,,,,,,,,
249,10.333333,1,,2549,-13.0,-6.4,-2.0,-2.4,1.0,1.0,1,1,0,248
250,10.375,1,,2549,-13.0,-6.4,-2.0,-2.4,1.0,1.0,1,1,0,248
