frame,time_s,depth,preferred_depth,character_id,local_x,local_y,stage_x,stage_y,scale_x,scale_y,alpha,red_mult,red_add,ratio
32,1.291667,12,,2469,178.5,165.4,178.5,165.4,1.0,1.0,1,1,0,15
32,1.291667,13,,2470,-33.45,165.4,-33.45,165.4,1.0,1.0,1,1,0,15
32,1.291667,14,,2477,157.0,148.0,157.0,148.0,1.0,1.0,1.0,1.0,0,17
33,1.333333,1,,2465,0.0,0.0,0.0,0.0,1.0,1.0,0.71875,1.0,1,
33,1.333333,3,,2480,219.0,97.0,219.0,97.0,1.0,1.0,0.160156,1.0,0,28
33,1.333333,5,,2483,202.5,87.0,202.5,87.0,1.0,1.0,0.492188,1.0,0,31
33,1.333333,11,,2474,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0,
33,1.333333,12,,2469,178.5,165.4,178.5,165.4,1.0,1.0,1,1,0,15
33,1.333333,13,,2470,-33.45,165.4,-33.45,165.4,1.0,1.0,1,1,0,15
33,1.333333,14,,2477,157.0,148.0,157.0,148.0,1.0,1.0,1.0,1.0,0,17
34,1.375,1,,2465,0.0,0.0,0.0,0.0,1.0,1.0,0.71875,1.0,2,
34,1.375,5,,2483,202.5,87.0,202.5,87.0,1.0,1.0,0.382812,1.0,0,31
34,1.375,11,,2474,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0,
34,1.375,12,,2469,178.5,165.4,178.5,165.4,1.0,1.0,1,1,0,15
34,1.375,13,,2470,-33.45,165.4,-33.45,165.4,1.0,1.0,1,1,0,15
34,1.375,14,,2477,157.0,148.0,157.0,148.0,1.0,1.0,1.0,1.0,0,17
35,1.416667,1,,2465,0.0,0.0,0.0,0.0,1.0,1.0,0.71875,1.0,2,
35,1.416667,5,,2483,202.5,87.0,202.5,87.0,1.0,1.0,0.269531,1.0,0,31
35,1.416667,7,,2486,141.5,79.0,141.5,79.0,1.0,1.0,0.601562,1.0,0,34
35,1.416667,11,,2474,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0,
35,1.416667,12,,2469,178.5,165.4,178.5,165.4,1.0,1.0,1,1,0,15
35,1.416667,13,,2470,-33.45,165.4,-33.45,165.4,1.0,1.0,1,1,0,15
35,1.416667,14,,2477,157.0,148.0,157.0,148.0,1.0,1.0,1.0,1.0,0,17
36,1.458333,1,,2465,0.0,0.0,0.0,0.0,1.0,1.0,0.71875,1.0,2,
36,1.458333,5,,2483,202.5,87.0,202.5,87.0,1.0,1.0,0.160156,1.0,0,31
36,1.458333,7,,2486,141.5,79.0,141.5,79.0,1.0,1.0,0.492188,1.0,0,34
36,1.458333,11,,2474,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0,
36,1.458333,12,,2469,178.5,165.4,178.5,165.4,1.0,1.0,1,1,0,15
36,1.458333,13,,2470,-33.45,165.4,-33.45,165.4,1.0,1.0,1,1,0,15
36,1.458333,14,,2477,157.0,148.0,157.0,148.0,1.0,1.0,1.0,1.0,0,17
37,1.5,1,,2465,0.0,0.0,0.0,0.0,1.0,1.0,0.71875,1.0,3,
37,1.5,7,,2486,141.5,79.0,141.5,79.0,1.0,1.0,0.382812,1.0,0,34
37,1.5,11,,2474,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0,
37,1.5,12,,2469,178.5,165.4,178.5,165.4,1.0,1.0,1,1,0,15
37,1.5,13,,2470,-33.45,165.4,-33.45,165.4,1.0,1.0,1,1,0,15
37,1.5,14,,2477,157.0,148.0,157.0,148.0,1.0,1.0,1.0,1.0,0,17
38,1.541667,1,,2465,0.0,0.0,0.0,0.0,1.0,1.0,0.722656,1.0,3,
38,1.541667,3,,2480,282.0,98.0,282.0,98.0,-1.0,1.0,0.601562,1.0,0,37
38,1.541667,7,,2486,141.5,79.0,141.5,79.0,1.0,1.0,0.269531,1.0,0,34
38,1.541667,9,,2489,74.0,25.0,74.0,25.0,1.0,1.0,0.601562,1.0,0,37
38,1.541667,11,,2474,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0,
38,1.541667,12,,2469,178.5,165.4,178.5,165.4,1.0,1.0,1,1,0,15
38,1.541667,13,,2470,-33.45,165.4,-33.45,165.4,1.0,1.0,1,1,0,15
38,1.541667,14,,2477,157.0,148.0,157.0,148.0,1.0,1.0,1.0,1.0,0,17
39,1.583333,1,,2465,0.0,0.0,0.0,0.0,1.0,1.0,0.722656,1.0,4,
39,1.583333,3,,2480,282.0,98.0,282.0,98.0,-1.0,1.0,0.453125,1.0,0,37
39,1.583333,7,,2486,141.5,79.0,141.5,79.0,1.0,1.0,0.160156,1.0,0,34
39,1.583333,9,,2489,74.0,25.0,74.0,25.0,1.0,1.0,0.492188,1.0,0,37
39,1.583333,11,,2474,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0,
39,1.583333,12,,2469,178.5,165.4,178.5,165.4,1.0,1.0,1,1,0,15
39,1.583333,13,,2470,-33.45,165.4,-33.45,165.4,1.0,1.0,1,1,0,15
39,1.583333,14,,2477,157.0,148.0,157.0,148.0,1.0,1.0,1.0,1.0,0,17
40,1.625,1,,2465,0.0,0.0,0.0,0.0,1.0,1.0,0.722656,1.0,4,
40,1.625,3,,2480,282.0,98.0,282.0,98.0,-1.0,1.0,0.300781,1.0,0,37
40,1.625,9,,2489,74.0,25.0,74.0,25.0,1.0,1.0,0.382812,1.0,0,37
40,1.625,11,,2474,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0,
40,1.625,12,,2469,178.5,165.4,178.5,165.4,1.0,1.0,1,1,0,15
40,1.625,13,,2470,-33.45,165.4,-33.45,165.4,1.0,1.0,1,1,0,15
40,1.625,14,,2477,157.0,148.0,157.0,148.0,1.0,1.0,1.0,1.0,0,17
41,1.666667,1,,2465,0.0,0.0,0.0,0.0,1.0,1.0,0.722656,1.0,5,
41,1.666667,3,,2480,282.0,98.0,282.0,98.0,-1.0,1.0,0.152344,1.0,0,37
41,1.666667,5,,2483,289.5,93.0,289.5,93.0,-1.0,1.0,0.601562,1.0,0,40
41,1.666667,9,,2489,74.0,25.0,74.0,25.0,1.0,1.0,0.269531,1.0,0,37
41,1.666667,11,,2474,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0,
41,1.666667,12,,2469,178.5,165.4,178.5,165.4,1.0,1.0,1,1,0,15
41,1.666667,13,,2470,-33.45,165.4,-33.45,165.4,1.0,1.0,1,1,0,15
41,1.666667,14,,2477,157.0,148.0,157.0,148.0,1.0,1.0,1.0,1.0,0,17
42,1.708333,1,,2465,0.0,0.0,0.0,0.0,1.0,1.0,0.722656,1.0,5,
42,1.708333,3,,2480,282.0,98.0,282.0,98.0,-1.0,1.0,0.0,1.0,0,37
42,1.708333,5,,2483,289.5,93.0,289.5,93.0,-1.0,1.0,0.453125,1.0,0,40
42,1.708333,9,,2489,74.0,25.0,74.0,25.0,1.0,1.0,0.160156,1.0,0,37
42,1.708333,11,,2474,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0,
42,1.708333,12,,2469,178.5,165.4,178.5,165.4,1.0,1.0,1,1,0,15
42,1.708333,13,,2470,-33.45,165.4,-33.45,165.4,1.0,1.0,1,1,0,15
42,1.708333,14,,2477,157.0,148.0,157.0,148.0,1.0,1.0,1.0,1.0,0,17
43,1.75,1,,2465,0.0,0.0,0.0,0.0,1.0,1.0,0.722656,1.0,6,
43,1.75,5,,2483,289.5,93.0,289.5,93.0,-1.0,1.0,0.300781,1.0,0,40
43,1.75,11,,2474,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0,
43,1.75,12,,2469,178.5,165.4,178.5,165.4,1.0,1.0,1,1,0,15
43,1.75,13,,2470,-33.45,165.4,-33.45,165.4,1.0,1.0,1,1,0,15
43,1.75,14,,2477,157.0,148.0,157.0,148.0,1.0,1.0,1.0,1.0,0,17
44,1.791667,1,,2465,0.0,0.0,0.0,0.0,1.0,1.0,0.722656,1.0,7,
44,1.791667,5,,2483,289.5,93.0,289.5,93.0,-1.0,1.0,0.152344,1.0,0,40
44,1.791667,7,,2486,332.0,83.0,332.0,83.0,-1.0,1.0,0.601562,1.0,0,43
44,1.791667,11,,2474,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0,
44,1.791667,12,,2469,178.5,165.4,178.5,165.4,1.0,1.0,1,1,0,15
44,1.791667,13,,2470,-33.45,165.4,-33.45,165.4,1.0,1.0,1,1,0,15
44,1.791667,14,,2477,157.0,148.0,157.0,148.0,1.0,1.0,1.0,1.0,0,17
45,1.833333,1,,2465,0.0,0.0,0.0,0.0,1.0,1.0,0.722656,1.0,8,
45,1.833333,5,,2483,289.5,93.0,289.5,93.0,-1.0,1.0,0.0,1.0,0,40
45,1.833333,7,,2486,332.0,83.0,332.0,83.0,-1.0,1.0,0.453125,1.0,0,43
45,1.833333,11,,2474,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0,
45,1.833333,12,,2469,178.5,165.4,178.5,165.4,1.0,1.0,1,1,0,15
45,1.833333,13,,2470,-33.45,165.4,-33.45,165.4,1.0,1.0,1,1,0,15
45,1.833333,14,,2477,157.0,148.0,157.0,148.0,1.0,1.0,1.0,1.0,0,17
46,1.875,1,,2465,0.0,0.0,0.0,0.0,1.0,1.0,0.722656,1.0,8,
46,1.875,7,,2486,332.0,83.0,332.0,83.0,-1.0,1.0,0.300781,1.0,0,43
46,1.875,11,,2474,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0,
46,1.875,12,,2469,178.5,165.4,178.5,165.4,1.0,1.0,1,1,0,15
46,1.875,13,,2470,-33.45,165.4,-33.45,165.4,1.0,1.0,1,1,0,15
46,1.875,14,,2477,157.0,148.0,157.0,148.0,1.0,1.0,1.0,1.0,0,17
47,1.916667,1,,2465,0.0,0.0,0.0,0.0,1.0,1.0,0.726562,1.0,9,
47,1.916667,7,,2486,332.0,83.0,332.0,83.0,-1.0,1.0,0.152344,1.0,0,43
47,1.916667,9,,2489,382.0,31.0,382.0,31.0,-1.0,1.0,0.601562,1.0,0,46
47,1.916667,11,,2474,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0,
47,1.916667,12,,2469,178.5,165.4,178.5,165.4,1.0,1.0,1,1,0,15
47,1.916667,13,,2470,-33.45,165.4,-33.45,165.4,1.0,1.0,1,1,0,15
47,1.916667,14,,2477,157.0,148.0,157.0,148.0,1.0,1.0,1.0,1.0,0,17
48,1.958333,1,,2465,0.0,0.0,0.0,0.0,1.0,1.0,0.726562,1.0,10,
48,1.958333,7,,2486,332.0,83.0,332.0,83.0,-1.0,1.0,0.0,1.0,0,43
48,1.958333,9,,2489,382.0,31.0,382.0,31.0,-1.0,1.0,0.453125,1.0,0,46
48,1.958333,11,,2474,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0,
48,1.958333,12,,2469,178.5,165.4,178.5,165.4,1.0,1.0,1,1,0,15
48,1.958333,13,,2470,-33.45,165.4,-33.45,165.4,1.0,1.0,1,1,0,15
48,1.958333,14,,2477,157.0,148.0,157.0,148.0,1.0,1.0,1.0,1.0,0,17
49,2.0,1,,2465,0.0,0.0,0.0,0.0,1.0,1.0,0.726562,1.0,11,
49,2.0,9,,2489,382.0,31.0,382.0,31.0,-1.0,1.0,0.300781,1.0,0,46
49,2.0,11,,2474,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0,
49,2.0,12,,2469,178.5,165.4,178.5,165.4,1.0,1.0,1,1,0,15
49,2.0,13,,2470,-33.45,165.4,-33.45,165.4,1.0,1.0,1,1,0,15
49,2.0,14,,2477,157.0,148.0,157.0,148.0,1.0,1.0,1.0,1.0,0,17
50,2.041667,1,,2465,0.0,0.0,0.0,0.0,1.0,1.0,0.726562,1.0,12,
50,2.041667,9,,2489,382.0,31.0,382.0,31.0,-1.0,1.0,0.152344,1.0,0,46
50,2.041667,11,,2474,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0,
50,2.041667,12,,2469,178.5,165.4,178.5,165.4,1.0,1.0,1,1,0,15
50,2.041667,13,,2470,-33.45,165.4,-33.45,165.4,1.0,1.0,1,1,0,15
50,2.041667,14,,2477,157.0,148.0,157.0,148.0,1.0,1.0,1.0,1.0,0,17
51,2.083333,1,,2465,0.0,0.0,0.0,0.0,1.0,1.0,0.726562,1.0,13,
51,2.083333,9,,2489,382.0,31.0,382.0,31.0,-1.0,1.0,0.0,1.0,0,46
51,2.083333,11,,2474,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0,
51,2.083333,12,,2469,178.5,165.4,178.5,165.4,1.0,1.0,1,1,0,15
51,2.083333,13,,2470,-33.45,165.4,-33.45,165.4,1.0,1.0,1,1,0,15
51,2.083333,14,,2477,157.0,148.0,157.0,148.0,1.0,1.0,1.0,1.0,0,17
52,2.125,1,,2465,0.0,0.0,0.0,0.0,1.0,1.0,0.726562,1.0,14,
52,2.125,11,,2474,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0,
52,2.125,12,,2469,178.5,165.4,178.5,165.4,1.0,1.0,1,1,0,15
52,2.125,13,,2470,-33.45,165.4,-33.45,165.4,1.0,1.0,1,1,0,15
52,2.125,14,,2477,157.0,148.0,157.0,148.0,1.0,1.0,1.0,1.0,0,17
53,2.166667,1,,2465,0.0,0.0,0.0,0.0,1.0,1.0,0.726562,1.0,15,
53,2.166667,11,,2474,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0,
53,2.166667,12,,2469,178.5,165.4,178.5,165.4,1.0,1.0,1,1,0,15
53,2.166667,13,,2470,-33.45,165.4,-33.45,165.4,1.0,1.0,1,1,0,15
53,2.166667,14,,2477,157.0,148.0,157.0,148.0,1.0,1.0,1.0,1.0,0,17
54,2.208333,1,,2465,0.0,0.0,0.0,0.0,1.0,1.0,0.730469,1.0,16,
54,2.208333,11,,2474,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0,
54,2.208333,12,,2469,178.5,165.4,178.5,165.4,1.0,1.0,1,1,0,15
54,2.208333,13,,2470,-33.45,165.4,-33.45,165.4,1.0,1.0,1,1,0,15
54,2.208333,14,,2477,157.0,148.0,157.0,148.0,1.0,1.0,1.0,1.0,0,17
55,2.25,1,,2465,0.0,0.0,0.0,0.0,1.0,1.0,0.730469,1.0,17,
55,2.25,11,,2474,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0,
55,2.25,12,,2469,178.5,165.4,178.5,165.4,1.0,1.0,1,1,0,15
55,2.25,13,,2470,-33.45,165.4,-33.45,165.4,1.0,1.0,1,1,0,15
55,2.25,14,,2477,157.0,148.0,157.0,148.0,1.0,1.0,1.0,1.0,0,17
56,2.291667,1,,2465,0.0,0.0,0.0,0.0,1.0,1.0,0.730469,1.0,18,
56,2.291667,11,,2474,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0,
56,2.291667,12,,2469,178.5,165.4,178.5,165.4,1.0,1.0,1,1,0,15
56,2.291667,13,,2470,-33.45,165.4,-33.45,165.4,1.0,1.0,1,1,0,15
56,2.291667,14,,2477,157.0,148.0,157.0,148.0,1.0,1.0,1.0,1.0,0,17
57,2.333333,1,,2465,0.0,0.0,0.0,0.0,1.0,1.0,0.730469,1.0,19,
57,2.333333,11,,2474,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0,
57,2.333333,12,,2469,178.5,165.4,178.5,165.4,1.0,1.0,1,1,0,15
57,2.333333,13,,2470,-33.45,165.4,-33.45,165.4,1.0,1.0,1,1,0,15
57,2.333333,14,,2477,157.0,148.0,157.0,148.0,1.0,1.0,1.0,1.0,0,17
58,2.375,1,,2465,0.0,0.0,0.0,0.0,1.0,1.0,0.730469,1.0,20,
58,2.375,11,,2474,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0,
58,2.375,12,,2469,178.5,165.4,178.5,165.4,1.0,1.0,1,1,0,15
58,2.375,13,,2470,-33.45,165.4,-33.45,165.4,1.0,1.0,1,1,0,15
58,2.375,14,,2477,157.0,148.0,157.0,148.0,1.0,1.0,1.0,1.0,0,17
59,2.416667,1,,2465,0.0,0.0,0.0,0.0,1.0,1.0,0.734375,1.0,22,
59,2.416667,11,,2474,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0,
59,2.416667,12,,2469,178.5,165.4,178.5,165.4,1.0,1.0,1,1,0,15
59,2.416667,13,,2470,-33.45,165.4,-33.45,165.4,1.0,1.0,1,1,0,15
59,2.416667,14,,2477,157.0,148.0,157.0,148.0,1.0,1.0,1.0,1.0,0,17
60,2.458333,1,,2465,0.0,0.0,0.0,0.0,1.0,1.0,0.734375,1.0,23,
60,2.458333,11,,2474,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0,
60,2.458333,12,,2469,178.5,165.4,178.5,165.4,1.0,1.0,1,1,0,15
60,2.458333,13,,2470,-33.45,165.4,-33.45,165.4,1.0,1.0,1,1,0,15
60,2.458333,14,,2477,157.0,148.0,157.0,148.0,1.0,1.0,1.0,1.0,0,17
61,2.5,1,,2465,0.0,0.0,0.0,0.0,1.0,1.0,0.734375,1.0,24,
