frame,time_s,depth,preferred_depth,character_id,local_x,local_y,stage_x,stage_y,scale_x,scale_y,alpha,red_mult,red_add,ratio
39,1.583333,3,,2606,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,8137
39,1.583333,5,,2605,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
40,1.625,2,,2604,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
40,1.625,3,,2606,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,8357
40,1.625,5,,2605,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
41,1.666667,2,,2604,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
41,1.666667,3,,2606,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,8577
41,1.666667,5,,2605,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
42,1.708333,2,,2604,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
42,1.708333,3,,2606,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,8797
42,1.708333,5,,2605,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
43,1.75,2,,2604,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
43,1.75,3,,2606,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,9017
43,1.75,5,,2605,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
44,1.791667,2,,2604,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
44,1.791667,3,,2606,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,9237
44,1.791667,5,,2605,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
45,1.833333,2,,2604,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
45,1.833333,3,,2606,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,9457
45,1.833333,5,,2605,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
46,1.875,2,,2604,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
46,1.875,3,,2606,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,9676
46,1.875,5,,2605,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
47,1.916667,2,,2604,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
47,1.916667,3,,2606,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,9896
47,1.916667,5,,2605,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
48,1.958333,2,,2604,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
48,1.958333,3,,2606,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,10116
48,1.958333,5,,2605,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
49,2.0,2,,2604,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
49,2.0,3,,2606,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,10336
49,2.0,5,,2605,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
50,2.041667,2,,2604,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
50,2.041667,3,,2606,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,10556
50,2.041667,5,,2605,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
51,2.083333,2,,2604,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
51,2.083333,3,,2606,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,10776
51,2.083333,5,,2605,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
52,2.125,2,,2604,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
52,2.125,3,,2606,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,10996
52,2.125,5,,2605,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
53,2.166667,2,,2604,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
53,2.166667,3,,2606,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,11216
53,2.166667,5,,2605,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
54,2.208333,2,,2604,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
54,2.208333,3,,2606,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,11436
54,2.208333,5,,2605,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
55,2.25,2,,2604,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
55,2.25,3,,2606,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,11656
55,2.25,5,,2605,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
56,2.291667,2,,2604,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
56,2.291667,3,,2606,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,11876
56,2.291667,5,,2605,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
57,2.333333,2,,2604,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
57,2.333333,3,,2606,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,12096
57,2.333333,5,,2605,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
58,2.375,2,,2604,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
58,2.375,3,,2606,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,12315
58,2.375,5,,2605,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
59,2.416667,2,,2604,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
59,2.416667,3,,2606,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,12535
59,2.416667,5,,2605,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
60,2.458333,2,,2604,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
60,2.458333,3,,2606,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,12755
60,2.458333,5,,2605,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
61,2.5,2,,2604,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
61,2.5,3,,2606,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,12975
61,2.5,5,,2605,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
62,2.541667,2,,2604,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
62,2.541667,3,,2606,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,13195
62,2.541667,5,,2605,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
63,2.583333,2,,2604,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
63,2.583333,3,,2606,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,13415
63,2.583333,5,,2605,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
64,2.625,2,,2604,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
64,2.625,3,,2606,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,13635
64,2.625,5,,2605,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
65,2.666667,2,,2604,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
65,2.666667,3,,2606,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,13855
65,2.666667,5,,2605,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
66,2.708333,2,,2604,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
66,2.708333,3,,2606,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,14075
66,2.708333,5,,2605,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
67,2.75,2,,2604,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
67,2.75,3,,2606,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,14295
67,2.75,5,,2605,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
68,2.791667,2,,2604,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
68,2.791667,3,,2606,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,14515
68,2.791667,5,,2605,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
69,2.833333,2,,2604,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
69,2.833333,3,,2606,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,14735
69,2.833333,5,,2605,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
70,2.875,2,,2604,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
70,2.875,3,,2606,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,14955
70,2.875,5,,2605,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
71,2.916667,2,,2604,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
71,2.916667,3,,2606,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,15174
71,2.916667,5,,2605,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
72,2.958333,2,,2604,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
72,2.958333,3,,2606,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,15394
72,2.958333,5,,2605,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
73,3.0,2,,2604,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
73,3.0,3,,2606,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,15614
73,3.0,5,,2605,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
74,3.041667,2,,2604,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
74,3.041667,3,,2606,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,15834
74,3.041667,5,,2605,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
75,3.083333,2,,2604,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
75,3.083333,3,,2606,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,16054
75,3.083333,5,,2605,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
76,3.125,2,,2604,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
76,3.125,3,,2606,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,16274
76,3.125,5,,2605,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
77,3.166667,2,,2604,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
77,3.166667,3,,2606,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,16494
77,3.166667,5,,2605,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
78,3.208333,2,,2604,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
78,3.208333,3,,2606,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,16714
78,3.208333,5,,2605,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
79,3.25,2,,2604,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
79,3.25,3,,2606,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,16934
79,3.25,5,,2605,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
80,3.291667,2,,2604,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
80,3.291667,3,,2606,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,17154
80,3.291667,5,,2605,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
81,3.333333,2,,2604,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
81,3.333333,3,,2606,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,17374
81,3.333333,5,,2605,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
82,3.375,2,,2604,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
82,3.375,3,,2606,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,17594
82,3.375,5,,2605,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
83,3.416667,2,,2604,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
83,3.416667,3,,2606,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,17813
83,3.416667,5,,2605,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
84,3.458333,2,,2604,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
84,3.458333,3,,2606,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,18033
84,3.458333,5,,2605,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
85,3.5,2,,2604,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
85,3.5,3,,2606,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,18253
85,3.5,5,,2605,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
86,3.541667,2,,2604,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
86,3.541667,3,,2606,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,18473
86,3.541667,5,,2605,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
87,3.583333,2,,2604,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
87,3.583333,3,,2606,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,18693
87,3.583333,5,,2605,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
88,3.625,2,,2604,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
88,3.625,3,,2606,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,18913
88,3.625,5,,2605,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
89,3.666667,2,,2604,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
89,3.666667,3,,2606,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,19133
89,3.666667,5,,2605,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
90,3.708333,2,,2604,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
90,3.708333,3,,2606,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,19353
90,3.708333,5,,2605,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
91,3.75,2,,2604,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
91,3.75,3,,2606,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,19573
91,3.75,5,,2605,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
92,3.791667,2,,2604,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
92,3.791667,3,,2606,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,19793
92,3.791667,5,,2605,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
93,3.833333,2,,2604,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
93,3.833333,3,,2606,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,20013
93,3.833333,5,,2605,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
94,3.875,2,,2604,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
94,3.875,3,,2606,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,20233
94,3.875,5,,2605,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
95,3.916667,2,,2604,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
95,3.916667,3,,2606,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,20453
95,3.916667,5,,2605,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
96,3.958333,2,,2604,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
96,3.958333,3,,2606,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,20672
96,3.958333,5,,2605,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
97,4.0,2,,2604,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
97,4.0,3,,2606,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,20892
97,4.0,5,,2605,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
98,4.041667,2,,2604,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
98,4.041667,3,,2606,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,21112
98,4.041667,5,,2605,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
99,4.083333,2,,2604,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
99,4.083333,3,,2606,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,21332
99,4.083333,5,,2605,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
100,4.125,2,,2604,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
100,4.125,3,,2606,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,21552
100,4.125,5,,2605,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
101,4.166667,2,,2604,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
101,4.166667,3,,2606,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,21772
101,4.166667,5,,2605,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
102,4.208333,2,,2604,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
102,4.208333,3,,2606,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,21992
102,4.208333,5,,2605,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
103,4.25,2,,2604,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
103,4.25,3,,2606,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,22212
103,4.25,5,,2605,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
104,4.291667,2,,2604,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
104,4.291667,3,,2606,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,22432
104,4.291667,5,,2605,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
105,4.333333,2,,2604,0.0,0.0,2.0,20.0,1.0,1.0,1,1,0,
