frame,time_s,depth,preferred_depth,character_id,local_x,local_y,stage_x,stage_y,scale_x,scale_y,alpha,red_mult,red_add,ratio
17,0.666667,2,2,2586,0.0,0.0,-1.0,30.0,1.0,1.0,1,1,0,
17,0.666667,5,2,2585,24.0,7.0,23.0,37.0,0.999695,1.0,1,1,0,4
18,0.708333,2,2,2586,0.0,0.0,-1.0,30.0,1.0,1.0,1,1,0,
18,0.708333,5,2,2585,24.0,7.0,23.0,37.0,0.999695,1.0,1,1,0,4
19,0.75,2,2,2586,0.0,0.0,-1.0,30.0,1.0,1.0,1,1,0,
19,0.75,5,2,2585,24.0,7.0,23.0,37.0,0.999695,1.0,1,1,0,4
20,0.791667,2,2,2586,0.0,0.0,-1.0,30.0,1.0,1.0,1,1,0,
20,0.791667,5,2,2585,24.0,7.0,23.0,37.0,0.999695,1.0,1,1,0,4
21,0.833333,2,2,2586,0.0,0.0,-1.0,30.0,1.0,1.0,1,1,0,
21,0.833333,5,2,2585,24.0,7.0,23.0,37.0,0.999695,1.0,1,1,0,4
22,0.875,2,2,2586,0.0,0.0,-1.0,30.0,1.0,1.0,1,1,0,
22,0.875,5,2,2585,24.0,7.0,23.0,37.0,0.999695,1.0,1,1,0,4
23,0.916667,2,2,2586,0.0,0.0,-1.0,30.0,1.0,1.0,1,1,0,
23,0.916667,5,2,2585,24.0,7.0,23.0,37.0,0.999695,1.0,1,1,0,4
24,0.958333,2,2,2586,0.0,0.0,-1.0,30.0,1.0,1.0,1,1,0,
24,0.958333,5,2,2585,24.0,7.0,23.0,37.0,0.999695,1.0,1,1,0,4
25,1.0,2,2,2586,0.0,0.0,-1.0,30.0,1.0,1.0,1,1,0,
25,1.0,5,2,2585,24.0,7.0,23.0,37.0,0.999695,1.0,1,1,0,4
26,1.041667,2,2,2586,0.0,0.0,-1.0,30.0,1.0,1.0,1,1,0,
26,1.041667,5,2,2585,24.0,7.0,23.0,37.0,0.999695,1.0,1,1,0,4
27,1.083333,2,2,2586,0.0,0.0,-1.0,30.0,1.0,1.0,1,1,0,
27,1.083333,5,2,2585,24.0,7.0,23.0,37.0,0.999695,1.0,1,1,0,4
28,1.125,2,2,2586,0.0,0.0,-1.0,30.0,1.0,1.0,1,1,0,
28,1.125,5,2,2585,24.0,7.0,23.0,37.0,0.999695,1.0,1,1,0,4
29,1.166667,2,2,2586,0.0,0.0,-1.0,30.0,1.0,1.0,1,1,0,
29,1.166667,5,2,2585,24.0,7.0,23.0,37.0,0.999695,1.0,1,1,0,4
30,1.208333,2,2,2586,0.0,0.0,-1.0,30.0,1.0,1.0,1,1,0,
30,1.208333,5,2,2585,24.0,7.0,23.0,37.0,0.999695,1.0,1,1,0,4
31,1.25,2,2,2586,0.0,0.0,-1.0,30.0,1.0,1.0,1,1,0,
31,1.25,5,2,2585,24.0,7.0,23.0,37.0,0.999695,1.0,1,1,0,4
32,1.291667,2,2,2586,0.0,0.0,-1.0,30.0,1.0,1.0,1,1,0,
32,1.291667,5,2,2585,24.0,7.0,23.0,37.0,0.999695,1.0,1,1,0,4
33,1.333333,2,2,2586,0.0,0.0,-1.0,30.0,1.0,1.0,1,1,0,
33,1.333333,5,2,2585,24.0,7.0,23.0,37.0,0.999695,1.0,1,1,0,4
34,1.375,2,2,2586,0.0,0.0,-1.0,30.0,1.0,1.0,1,1,0,
34,1.375,5,2,2585,24.0,7.0,23.0,37.0,0.999695,1.0,1,1,0,4
35,1.416667,2,2,2586,0.0,0.0,-1.0,30.0,1.0,1.0,1,1,0,
35,1.416667,5,2,2585,24.0,7.0,23.0,37.0,0.999695,1.0,1,1,0,4
36,1.458333,2,2,2586,0.0,0.0,-1.0,30.0,1.0,1.0,1,1,0,
36,1.458333,5,2,2585,24.0,7.0,23.0,37.0,0.999695,1.0,1,1,0,4
37,1.5,2,2,2586,0.0,0.0,-1.0,30.0,1.0,1.0,1,1,0,
37,1.5,5,2,2585,24.0,7.0,23.0,37.0,0.999695,1.0,1,1,0,4
38,1.541667,2,2,2586,0.0,0.0,-1.0,30.0,1.0,1.0,1,1,0,
38,1.541667,5,2,2585,24.0,7.0,23.0,37.0,0.999695,1.0,1,1,0,4
39,1.583333,2,2,2586,0.0,0.0,-1.0,30.0,1.0,1.0,1,1,0,
39,1.583333,5,2,2585,24.0,7.0,23.0,37.0,0.999695,1.0,1,1,0,4
40,1.625,2,2,2586,0.0,0.0,-1.0,30.0,1.0,1.0,1,1,0,
40,1.625,5,2,2585,24.0,7.0,23.0,37.0,0.999695,1.0,1,1,0,4
41,1.666667,2,2,2586,0.0,0.0,-1.0,30.0,1.0,1.0,1,1,0,
41,1.666667,5,2,2585,24.0,7.0,23.0,37.0,0.999695,1.0,1,1,0,4
42,1.708333,2,2,2586,0.0,0.0,-1.0,30.0,1.0,1.0,1,1,0,
42,1.708333,5,2,2585,24.0,7.0,23.0,37.0,0.999695,1.0,1,1,0,4
43,1.75,2,2,2586,0.0,0.0,-1.0,30.0,1.0,1.0,1,1,0,
43,1.75,5,2,2585,24.0,7.0,23.0,37.0,0.999695,1.0,1,1,0,4
44,1.791667,2,2,2586,0.0,0.0,-1.0,30.0,1.0,1.0,1,1,0,
44,1.791667,5,2,2585,24.0,7.0,23.0,37.0,0.999695,1.0,1,1,0,4
45,1.833333,2,2,2586,0.0,0.0,-1.0,30.0,1.0,1.0,1,1,0,
45,1.833333,5,2,2585,24.0,7.0,23.0,37.0,0.999695,1.0,1,1,0,4
